treat   id  lfdn    task    choibio csn choice0 clar0   fish0   bio0    coast0  lit0    cost0   choice1 clar1   fish1   bio1    coast1  lit1    cost1   choice2 clar2   fish2   bio2    coast2  lit2    cost2   choice3 clar3   fish3   bio3    coast3  lit3    cost3   choice4 clar4   fish4   bio4    coast4  lit4    cost4   choice5 clar5   fish5   bio5    coast5  lit5    cost5   cset    choi    match   externallfdn   duration    block   pos1    pos2    pos3    pos4    pos5    pos6    pos7    pos8    pos9    pos10   pos11   pos12   p0003  v1 v2 v3 v4 v5 v6 v7 v8 v9 v11    v12    v13    v14    v15    v16    v17    v18    v20    v341   v342   v343   v344   v345   v346   v347   v348   v350   v351   v352   v353   v354   v355   v356   v357   v358   v359   v360   v361   v362   v363   v364   v365   v366   v367   v368   v369   v370   v371   v372   v373   v374   v375   v377   v380   pos13   pos14   pos15   pos16   same1   same2   same3   same4   same5   same6   same7   same8   sameall    blockNG
4   164 186 10  4   2612    0   0   0   0   0   0   0   0   1   1   1   1   1   220 0   1   0   0   1   1   80  1   3   1   3   0   3   220 0   0   0   3   1   0   10  0   0   0   0   0   0   0   6   4   1   0   469 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   3   4   0   2   1   0   0   0   3   3   3   3   3   1   2   5   1   1   1   2   2   3   3   4   3   3   3   3   3   1975    2   4   2 2   33729   6   0   0   0   0   0   0   0   0   0   0   0   0   0   1
4   164 186 13  5   2618    0   0   0   0   0   0   0   0   0   0   1   0   1   80  0   2   0   0   0   0   10  0   1   0   1   0   2   220 1   3   1   3   1   3   300 0   0   0   0   0   0   0   22  5   1   0   469 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   3   4   0   2   1   0   0   0   3   3   3   3   3   1   2   5   1   1   1   2   2   3   3   4   3   3   3   3   3   1975    2   4   2 2   33729   6   0   0   0   0   0   0   0   0   0   0   0   0   0   1
4   164 186 14  3   2620    0   0   0   0   0   0   0   0   0   1   1   1   3   80  1   3   0   3   0   0   25  0   1   1   0   1   2   110 0   1   1   0   1   1   80  0   0   0   0   0   0   0   23  3   1   0   469 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   3   4   0   2   1   0   0   0   3   3   3   3   3   1   2   5   1   1   1   2   2   3   3   4   3   3   3   3   3   1975    2   4   2 2   33729   6   0   0   0   0   0   0   0   0   0   0   0   0   0   1
4   164 186 16  3   2624    0   0   0   0   0   0   0   0   2   0   2   1   2   220 1   3   1   3   0   0   50  0   1   0   0   1   3   10  0   1   0   1   1   1   110 0   0   0   0   0   0   0   28  3   1   0   469 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   5   2   1   0   0   1   0   0   2   -66 0   0   0   0   0   0   1   3   4   0   2   1   0   0   0   3   3   3   3   3   1   2   5   1   1   1   2   2   3   3   4   3   3   3   3   3   1975    2   4   2 2   33729   6   0   0   0   0   0   0   0   0   0   0   0   0   0   1
4   170 192 1   3   2706    0   0   0   0   0   0   0   0   0   1   3   0   0   10  1   2   1   2   0   2   300 0   2   1   2   1   2   300 0   3   0   0   1   3   110 0   0   0   0   0   0   0   5   3   1   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 2   3   2707    0   0   0   0   0   0   0   0   1   1   1   1   1   220 1   1   0   0   1   1   80  0   3   1   3   0   3   220 0   0   0   3   1   0   10  0   0   0   0   0   0   0   6   3   1   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 3   3   2709    0   0   0   0   0   0   0   0   2   1   1   0   0   160 1   0   0   3   1   3   80  0   3   1   0   0   0   10  0   2   1   1   0   2   220 0   0   0   0   0   0   0   7   3   1   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 4   4   2712    0   0   0   0   0   0   0   0   2   0   0   0   2   110 0   2   0   0   0   2   110 1   0   1   3   1   0   10  0   3   0   3   0   3   220 0   0   0   0   0   0   0   10  4   0   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 5   3   2714    0   0   0   0   0   0   0   0   0   0   1   0   1   80  1   2   0   0   0   0   10  0   1   0   1   0   2   220 0   3   1   3   1   3   300 0   0   0   0   0   0   0   22  3   0   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 6   2   2715    0   0   0   0   0   0   0   1   0   1   1   1   3   80  0   3   0   3   0   0   25  0   1   1   0   1   2   110 0   1   1   0   1   1   80  0   0   0   0   0   0   0   23  2   1   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 7   4   2717    0   0   0   0   0   0   0   0   3   0   3   0   0   50  0   0   1   2   1   3   50  1   2   0   1   0   1   110 0   2   0   1   0   1   80  0   0   0   0   0   0   0   27  4   0   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 8   3   2719    0   0   0   0   0   0   0   0   2   0   2   1   2   220 1   3   1   3   0   0   50  0   1   0   0   1   3   10  0   1   0   1   1   1   110 0   0   0   0   0   0   0   28  3   0   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 9   3   2705    0   0   0   0   0   0   0   0   0   1   3   0   0   10  1   2   1   2   0   2   300 0   2   1   2   1   2   300 0   3   0   0   1   3   110 0   0   0   0   0   0   0   5   3   1   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 10  3   2708    0   0   0   0   0   0   0   0   1   1   1   1   1   220 1   1   0   0   1   1   80  0   3   1   3   0   3   220 0   0   0   3   1   0   10  0   0   0   0   0   0   0   6   3   1   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 11  2   2710    0   0   0   0   0   0   0   1   2   1   1   0   0   160 0   0   0   3   1   3   80  0   3   1   0   0   0   10  0   2   1   1   0   2   220 0   0   0   0   0   0   0   7   2   1   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   170 192 14  2   2716    0   0   0   0   0   0   0   1   0   1   1   1   3   80  0   3   0   3   0   0   25  0   1   1   0   1   2   110 0   1   1   0   1   1   80  0   0   0   0   0   0   0   23  2   1   0   503 13  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   4   2   1   0   0   1   0   1   3   -66 0   0   0   0   0   0   1   5   5   5   2   3   4   1   6   3   3   3   3   3   3   3   3   3   3   3   3   3   3   5   3   4   5   2   1   3   1983    2   2   0 3   92224   4   0   0   0   0   1   1   0   0   0   1   0   0   3   1
4   173 195 1   2   2753    0   0   0   0   0   0   0   1   2   0   2   1   1   220 0   2   1   2   1   1   220 0   0   1   3   1   0   10  0   3   0   0   0   3   25  0   0   0   0   0   0   0   1   2   1   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 2   2   2756    0   0   0   0   0   0   0   1   1   0   2   1   1   110 0   3   1   2   0   3   80  0   0   0   2   1   2   80  0   0   0   2   1   2   50  0   0   0   0   0   0   0   12  2   0   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 3   4   2757    0   0   0   0   0   0   0   0   2   1   2   1   2   300 0   3   1   0   1   0   25  1   2   1   0   1   0   110 0   0   0   3   0   3   25  0   0   0   0   0   0   0   14  4   1   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 4   2   2759    0   0   0   0   0   0   0   1   1   1   2   0   1   160 0   3   0   0   1   3   50  0   2   1   2   0   2   220 0   0   1   3   0   1   10  0   0   0   0   0   0   0   15  2   0   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 5   3   2762    0   0   0   0   0   0   0   0   0   1   0   1   3   25  1   2   1   1   0   2   220 0   3   0   3   0   0   50  0   2   1   2   1   2   300 0   0   0   0   0   0   0   18  3   0   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 6   5   2764    0   0   0   0   0   0   0   0   3   1   0   1   0   10  0   1   0   1   0   2   160 0   2   0   1   0   1   160 1   0   0   3   0   3   50  0   0   0   0   0   0   0   20  5   1   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 7   3   2765    0   0   0   0   0   0   0   0   3   0   0   1   3   50  1   2   1   2   0   2   220 0   0   1   3   0   1   25  0   1   1   2   0   0   80  0   0   0   0   0   0   0   25  3   0   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 8   5   2768    0   0   0   0   0   0   0   0   2   0   3   1   0   50  0   1   0   2   1   1   160 0   3   1   0   0   3   50  1   1   0   2   1   2   160 0   0   0   0   0   0   0   31  5   1   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 9   3   2754    0   0   0   0   0   0   0   0   2   0   2   1   1   220 1   2   1   2   1   1   220 0   0   1   3   1   0   10  0   3   0   0   0   3   25  0   0   0   0   0   0   0   1   3   1   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 11  2   2758    0   0   0   0   0   0   0   1   2   1   2   1   2   300 0   3   1   0   1   0   25  0   2   1   0   1   0   110 0   0   0   3   0   3   25  0   0   0   0   0   0   0   14  2   1   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 14  3   2763    0   0   0   0   0   0   0   0   3   1   0   1   0   10  1   1   0   1   0   2   160 0   2   0   1   0   1   160 0   0   0   3   0   3   50  0   0   0   0   0   0   0   20  3   1   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   173 195 16  3   2767    0   0   0   0   0   0   0   0   2   0   3   1   0   50  1   1   0   2   1   1   160 0   3   1   0   0   3   50  0   1   0   2   1   2   160 0   0   0   0   0   0   0   31  3   1   0   464 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    1   12  2   1   0   1   1   1   0   2   -66 0   0   0   0   0   0   1   9   2   4   3   1   5   2   6   4   3   4   2   4   1   5   3   3   4   4   4   2   4   4   4   3   4   4   1   4   1978    1   5   3 4   13507   9   0   0   0   0   0   0   0   0   0   0   0   0   0   3
4   176 198 1   3   2802    0   0   0   0   0   0   0   0   2   0   2   1   1   220 1   2   1   2   1   1   220 0   0   1   3   1   0   10  0   3   0   0   0   3   25  0   0   0   0   0   0   0   1   3   0   0   786 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   3   2   0   0   1   0   0   0   2   -66 0   0   0   0   0   0   2   8   4   5   4   2   3   1   6   4   3   4   3   5   1   2   4   2   3   2   2   2   3   3   4   2   3   3   2   3   1954    2   2   0 4   29410   1   0   0   0   0   0   1   0   0   0   0   1   1   3   3
4   176 198 2   3   2804    0   0   0   0   0   0   0   0   1   0   2   1   1   110 1   3   1   2   0   3   80  0   0   0   2   1   2   80  0   0   0   2   1   2   50  0   0   0   0   0   0   0   12  3   1   0   786 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   3   2   0   0   1   0   0   0   2   -66 0   0   0   0   0   0   2   8   4   5   4   2   3   1   6   4   3   4   3   5   1   2   4   2   3   2   2   2   3   3   4   2   3   3   2   3   1954    2   2   0 4   29410   1   0   0   0   0   0   1   0   0   0   0   1   1   3   3
4   176 198 3   5   2805    0   0   0   0   0   0   0   0   2   1   2   1   2   300 0   3   1   0   1   0   25  0   2   1   0   1   0   110 1   0   0   3   0   3   25  0   0   0   0   0   0   0   14  5   0   0   786 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   3   2   0   0   1   0   0   0   2   -66 0   0   0   0   0   0   2   8   4   5   4   2   3   1   6   4   3   4   3   5   1   2   4   2   3   2   2   2   3   3   4   2   3   3   2   3   1954    2   2   0 4   29410   1   0   0   0   0   0   1   0   0   0   0   1   1   3   3
4   176 198 4   4   2808    0   0   0   0   0   0   0   0   1   1   2   0   1   160 0   3   0   0   1   3   50  1   2   1   2   0   2   220 0   0   1   3   0   1   10  0   0   0   0   0   0   0   15  4   0   0   786 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   3   2   0   0   1   0   0   0   2   -66 0   0   0   0   0   0   2   8   4   5   4   2   3   1   6   4   3   4   3   5   1   2   4   2   3   2   2   2   3   3   4   2   3   3   2   3   1954    2   2   0 4   29410   1   0   0   0   0   0   1   0   0   0   0   1   1   3   3
4   176 198 5   5   2810    0   0   0   0   0   0   0   0   0   1   0   1   3   25  0   2   1   1   0   2   220 0   3   0   3   0   0   50  1   2   1   2   1   2   300 0   0   0   0   0   0   0   18  5   0   0   786 15  0   0   0   0   0   0   0   0   0   0   0   0   424610    2   3   2   0   0   1   0   0   0   2   -66 0   0   0   0   0   0   2   8   4   5   4   2   3   1   6   4   3   4   3   5   1   2   4   2   3   2   2   2   3   3   4   2   3   3   2   3   1954    2   2   0 4   29410   1   0   0   0   0   0   1   0   0   0   0   1   1   3   3
